Filename;Participant;Trial;Stimulus;FrameNo;Time_in_s;Event;Boundary;QCode;Rating;QText
P10-SegmentExp2.log;P10;4;part2_02.avi;31297;312,97;BOUNDARY_QUESTIONNAIRE;11;BNDQ1;6;• Wie wichtig finden Sie diesen Abschnitt?
P10-SegmentExp2.log;P10;4;part2_02.avi;31297;312,97;BOUNDARY_QUESTIONNAIRE;11;BNDQ2;6;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P10-SegmentExp2.log;P10;4;part2_02.avi;31297;312,97;BOUNDARY_QUESTIONNAIRE;11;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P10-SegmentExp2.log;P10;4;part2_02.avi;35277;352,77;BOUNDARY_QUESTIONNAIRE;12;BNDQ1;5;• Wie wichtig finden Sie diesen Abschnitt?
P10-SegmentExp2.log;P10;4;part2_02.avi;35277;352,77;BOUNDARY_QUESTIONNAIRE;12;BNDQ2;5;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P10-SegmentExp2.log;P10;4;part2_02.avi;35277;352,77;BOUNDARY_QUESTIONNAIRE;12;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P10-SegmentExp2.log;P10;4;part2_02.avi;38765;387,65;BOUNDARY_QUESTIONNAIRE;13;BNDQ1;6;• Wie wichtig finden Sie diesen Abschnitt?
P10-SegmentExp2.log;P10;4;part2_02.avi;38765;387,65;BOUNDARY_QUESTIONNAIRE;13;BNDQ2;6;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P10-SegmentExp2.log;P10;4;part2_02.avi;38765;387,65;BOUNDARY_QUESTIONNAIRE;13;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P10-SegmentExp2.log;P10;4;part2_02.avi;42173;421,73;BOUNDARY_QUESTIONNAIRE;14;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P10-SegmentExp2.log;P10;4;part2_02.avi;42173;421,73;BOUNDARY_QUESTIONNAIRE;14;BNDQ2;5;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P10-SegmentExp2.log;P10;4;part2_02.avi;42173;421,73;BOUNDARY_QUESTIONNAIRE;14;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P10-SegmentExp2.log;P10;4;part2_02.avi;NA;NA;VIDEO_END;NA;RBQ1;2;• Das Stück hat mir gefallen.
P10-SegmentExp2.log;P10;4;part2_02.avi;NA;NA;VIDEO_END;NA;RBQ2;6;• Die Aufgabe war schwierig.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ01;4;Wenn ich mit jemandem gemeinsam Musik höre, spüre ich eine besondere Verbindung zu dieser Person.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ02;2;In meiner Freizeit höre ich kaum Musik.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ03;5;Ich höre gerne Musik, die Emotionen enthält.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ04;4;Musik leistet mir Gesellschaft, wenn ich alleine bin.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ05;5;Ich tanze nicht gerne, auch nicht zu Musik, die ich sonst gerne höre.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ06;5;Durch Musik fühle ich mich anderen Menschen verbunden.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ07;2;Ich informiere mich über Musik, die ich mag.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ08;5;Ich werde emotional, wenn ich bestimmte Stücke höre.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ09;4;Musik beruhigt und entspannt mich.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ10;1;Musik verleitet mich oft zum Tanzen.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ11;2;Ich suche immer nach neuer Musik.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ12;4;Mir kommen die Tränen oder ich weine, wenn ich eine Melodie höre, die ich sehr mag.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ13;1;Ich singe oder musiziere gerne mit anderen Menschen.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ14;5;Musik hilft mir zu entspannen.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ15;2;Ich kann nicht anders, als bei meiner Lieblingsmusik mitzusummen oder mitzusingen.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ16;4;Bei einem Konzert fühle ich mich den MusikerInnen und dem Publikum verbunden.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ17;1;Ich gebe relativ viel Geld für Musik und verwandte Dinge aus.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ18;4;Ich bekomme manchmal Gänsehaut, wenn ich eine Melodie höre, die mir gefällt.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ19;3;Musik tröstet mich.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;BMRQ20;2;Wenn ich ein Stück höre, das ich sehr gerne mag, muss ich im Takt klopfen oder mich bewegen.
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;FCQ01;2;FCQ01
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;FCQ02;1;FCQ02
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;FCQ03;1;FCQ03
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;FCQ04;1;FCQ04
P10-SegmentExp2.log;P10;NA;NA;NA;NA;SESSION_END;NA;FCQ05;2;FCQ05
P11-SegmentExp2.log;P11;2;part2_01.avi;3869;38,69;BOUNDARY_QUESTIONNAIRE;1;BNDQ1;6;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;2;part2_01.avi;3869;38,69;BOUNDARY_QUESTIONNAIRE;1;BNDQ2;2;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;2;part2_01.avi;3869;38,69;BOUNDARY_QUESTIONNAIRE;1;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;2;part2_01.avi;11601;116,01;BOUNDARY_QUESTIONNAIRE;2;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;2;part2_01.avi;11601;116,01;BOUNDARY_QUESTIONNAIRE;2;BNDQ2;4;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;2;part2_01.avi;11601;116,01;BOUNDARY_QUESTIONNAIRE;2;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;2;part2_01.avi;13041;130,41;BOUNDARY_QUESTIONNAIRE;3;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;2;part2_01.avi;13041;130,41;BOUNDARY_QUESTIONNAIRE;3;BNDQ2;4;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;2;part2_01.avi;13041;130,41;BOUNDARY_QUESTIONNAIRE;3;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;2;part2_01.avi;18557;185,57;BOUNDARY_QUESTIONNAIRE;4;BNDQ1;5;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;2;part2_01.avi;18557;185,57;BOUNDARY_QUESTIONNAIRE;4;BNDQ2;6;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;2;part2_01.avi;18557;185,57;BOUNDARY_QUESTIONNAIRE;4;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;2;part2_01.avi;24697;246,97;BOUNDARY_QUESTIONNAIRE;5;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;2;part2_01.avi;24697;246,97;BOUNDARY_QUESTIONNAIRE;5;BNDQ2;4;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;2;part2_01.avi;24697;246,97;BOUNDARY_QUESTIONNAIRE;5;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;2;part2_01.avi;28225;282,25;BOUNDARY_QUESTIONNAIRE;6;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;2;part2_01.avi;28225;282,25;BOUNDARY_QUESTIONNAIRE;6;BNDQ2;4;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;2;part2_01.avi;28225;282,25;BOUNDARY_QUESTIONNAIRE;6;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;2;part2_01.avi;32481;324,81;BOUNDARY_QUESTIONNAIRE;7;BNDQ1;6;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;2;part2_01.avi;32481;324,81;BOUNDARY_QUESTIONNAIRE;7;BNDQ2;6;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;2;part2_01.avi;32481;324,81;BOUNDARY_QUESTIONNAIRE;7;BNDQ3;1;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;2;part2_01.avi;NA;NA;VIDEO_END;NA;RBQ1;5;• Das Stück hat mir gefallen.
P11-SegmentExp2.log;P11;2;part2_01.avi;NA;NA;VIDEO_END;NA;RBQ2;5;• Die Aufgabe war schwierig.
P11-SegmentExp2.log;P11;4;part2_02.avi;3945;39,45;BOUNDARY_QUESTIONNAIRE;1;BNDQ1;6;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;4;part2_02.avi;3945;39,45;BOUNDARY_QUESTIONNAIRE;1;BNDQ2;2;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;4;part2_02.avi;3945;39,45;BOUNDARY_QUESTIONNAIRE;1;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;4;part2_02.avi;10845;108,45;BOUNDARY_QUESTIONNAIRE;2;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;4;part2_02.avi;10845;108,45;BOUNDARY_QUESTIONNAIRE;2;BNDQ2;4;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;4;part2_02.avi;10845;108,45;BOUNDARY_QUESTIONNAIRE;2;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;4;part2_02.avi;13953;139,53;BOUNDARY_QUESTIONNAIRE;3;BNDQ1;3;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;4;part2_02.avi;13953;139,53;BOUNDARY_QUESTIONNAIRE;3;BNDQ2;4;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;4;part2_02.avi;13953;139,53;BOUNDARY_QUESTIONNAIRE;3;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;4;part2_02.avi;20097;200,97;BOUNDARY_QUESTIONNAIRE;4;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;4;part2_02.avi;20097;200,97;BOUNDARY_QUESTIONNAIRE;4;BNDQ2;6;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;4;part2_02.avi;20097;200,97;BOUNDARY_QUESTIONNAIRE;4;BNDQ3;6;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;4;part2_02.avi;26873;268,73;BOUNDARY_QUESTIONNAIRE;5;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;4;part2_02.avi;26873;268,73;BOUNDARY_QUESTIONNAIRE;5;BNDQ2;2;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;4;part2_02.avi;26873;268,73;BOUNDARY_QUESTIONNAIRE;5;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;4;part2_02.avi;31317;313,17;BOUNDARY_QUESTIONNAIRE;6;BNDQ1;6;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;4;part2_02.avi;31317;313,17;BOUNDARY_QUESTIONNAIRE;6;BNDQ2;6;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;4;part2_02.avi;31317;313,17;BOUNDARY_QUESTIONNAIRE;6;BNDQ3;1;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;4;part2_02.avi;42533;425,33;BOUNDARY_QUESTIONNAIRE;7;BNDQ1;5;• Wie wichtig finden Sie diesen Abschnitt?
P11-SegmentExp2.log;P11;4;part2_02.avi;42533;425,33;BOUNDARY_QUESTIONNAIRE;7;BNDQ2;6;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P11-SegmentExp2.log;P11;4;part2_02.avi;42533;425,33;BOUNDARY_QUESTIONNAIRE;7;BNDQ3;3;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P11-SegmentExp2.log;P11;4;part2_02.avi;NA;NA;VIDEO_END;NA;RBQ1;4;• Das Stück hat mir gefallen.
P11-SegmentExp2.log;P11;4;part2_02.avi;NA;NA;VIDEO_END;NA;RBQ2;6;• Die Aufgabe war schwierig.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ01;5;Wenn ich mit jemandem gemeinsam Musik höre, spüre ich eine besondere Verbindung zu dieser Person.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ02;1;In meiner Freizeit höre ich kaum Musik.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ03;5;Ich höre gerne Musik, die Emotionen enthält.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ04;4;Musik leistet mir Gesellschaft, wenn ich alleine bin.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ05;4;Ich tanze nicht gerne, auch nicht zu Musik, die ich sonst gerne höre.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ06;5;Durch Musik fühle ich mich anderen Menschen verbunden.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ07;1;Ich informiere mich über Musik, die ich mag.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ08;3;Ich werde emotional, wenn ich bestimmte Stücke höre.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ09;5;Musik beruhigt und entspannt mich.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ10;1;Musik verleitet mich oft zum Tanzen.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ11;5;Ich suche immer nach neuer Musik.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ12;1;Mir kommen die Tränen oder ich weine, wenn ich eine Melodie höre, die ich sehr mag.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ13;1;Ich singe oder musiziere gerne mit anderen Menschen.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ14;5;Musik hilft mir zu entspannen.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ15;1;Ich kann nicht anders, als bei meiner Lieblingsmusik mitzusummen oder mitzusingen.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ16;2;Bei einem Konzert fühle ich mich den MusikerInnen und dem Publikum verbunden.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ17;1;Ich gebe relativ viel Geld für Musik und verwandte Dinge aus.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ18;4;Ich bekomme manchmal Gänsehaut, wenn ich eine Melodie höre, die mir gefällt.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ19;3;Musik tröstet mich.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;BMRQ20;4;Wenn ich ein Stück höre, das ich sehr gerne mag, muss ich im Takt klopfen oder mich bewegen.
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;FCQ01;1;FCQ01
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;FCQ02;1;FCQ02
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;FCQ03;2;FCQ03
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;FCQ04;1;FCQ04
P11-SegmentExp2.log;P11;NA;NA;NA;NA;SESSION_END;NA;FCQ05;1;FCQ05
P12-SegmentExp2.log;P12;2;part2_01.avi;4425;44,25;BOUNDARY_QUESTIONNAIRE;1;BNDQ1;5;• Wie wichtig finden Sie diesen Abschnitt?
P12-SegmentExp2.log;P12;2;part2_01.avi;4425;44,25;BOUNDARY_QUESTIONNAIRE;1;BNDQ2;5;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P12-SegmentExp2.log;P12;2;part2_01.avi;4425;44,25;BOUNDARY_QUESTIONNAIRE;1;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P12-SegmentExp2.log;P12;2;part2_01.avi;12969;129,69;BOUNDARY_QUESTIONNAIRE;2;BNDQ1;2;• Wie wichtig finden Sie diesen Abschnitt?
P12-SegmentExp2.log;P12;2;part2_01.avi;12969;129,69;BOUNDARY_QUESTIONNAIRE;2;BNDQ2;2;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P12-SegmentExp2.log;P12;2;part2_01.avi;12969;129,69;BOUNDARY_QUESTIONNAIRE;2;BNDQ3;3;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P12-SegmentExp2.log;P12;2;part2_01.avi;NA;NA;VIDEO_END;NA;RBQ1;5;• Das Stück hat mir gefallen.
P12-SegmentExp2.log;P12;2;part2_01.avi;NA;NA;VIDEO_END;NA;RBQ2;3;• Die Aufgabe war schwierig.
P12-SegmentExp2.log;P12;4;part2_02.avi;2753;27,53;BOUNDARY_QUESTIONNAIRE;1;BNDQ1;3;• Wie wichtig finden Sie diesen Abschnitt?
P12-SegmentExp2.log;P12;4;part2_02.avi;2753;27,53;BOUNDARY_QUESTIONNAIRE;1;BNDQ2;3;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P12-SegmentExp2.log;P12;4;part2_02.avi;2753;27,53;BOUNDARY_QUESTIONNAIRE;1;BNDQ3;3;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P12-SegmentExp2.log;P12;4;part2_02.avi;8897;88,97;BOUNDARY_QUESTIONNAIRE;2;BNDQ1;3;• Wie wichtig finden Sie diesen Abschnitt?
P12-SegmentExp2.log;P12;4;part2_02.avi;8897;88,97;BOUNDARY_QUESTIONNAIRE;2;BNDQ2;3;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P12-SegmentExp2.log;P12;4;part2_02.avi;8897;88,97;BOUNDARY_QUESTIONNAIRE;2;BNDQ3;3;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P12-SegmentExp2.log;P12;4;part2_02.avi;19825;198,25;BOUNDARY_QUESTIONNAIRE;3;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P12-SegmentExp2.log;P12;4;part2_02.avi;19825;198,25;BOUNDARY_QUESTIONNAIRE;3;BNDQ2;4;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P12-SegmentExp2.log;P12;4;part2_02.avi;19825;198,25;BOUNDARY_QUESTIONNAIRE;3;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P12-SegmentExp2.log;P12;4;part2_02.avi;31345;313,45;BOUNDARY_QUESTIONNAIRE;4;BNDQ1;5;• Wie wichtig finden Sie diesen Abschnitt?
P12-SegmentExp2.log;P12;4;part2_02.avi;31345;313,45;BOUNDARY_QUESTIONNAIRE;4;BNDQ2;5;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P12-SegmentExp2.log;P12;4;part2_02.avi;31345;313,45;BOUNDARY_QUESTIONNAIRE;4;BNDQ3;3;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P12-SegmentExp2.log;P12;4;part2_02.avi;NA;NA;VIDEO_END;NA;RBQ1;4;• Das Stück hat mir gefallen.
P12-SegmentExp2.log;P12;4;part2_02.avi;NA;NA;VIDEO_END;NA;RBQ2;3;• Die Aufgabe war schwierig.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ01;4;Wenn ich mit jemandem gemeinsam Musik höre, spüre ich eine besondere Verbindung zu dieser Person.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ02;1;In meiner Freizeit höre ich kaum Musik.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ03;4;Ich höre gerne Musik, die Emotionen enthält.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ04;4;Musik leistet mir Gesellschaft, wenn ich alleine bin.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ05;1;Ich tanze nicht gerne, auch nicht zu Musik, die ich sonst gerne höre.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ06;4;Durch Musik fühle ich mich anderen Menschen verbunden.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ07;3;Ich informiere mich über Musik, die ich mag.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ08;4;Ich werde emotional, wenn ich bestimmte Stücke höre.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ09;5;Musik beruhigt und entspannt mich.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ10;4;Musik verleitet mich oft zum Tanzen.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ11;3;Ich suche immer nach neuer Musik.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ12;4;Mir kommen die Tränen oder ich weine, wenn ich eine Melodie höre, die ich sehr mag.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ13;4;Ich singe oder musiziere gerne mit anderen Menschen.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ14;5;Musik hilft mir zu entspannen.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ15;4;Ich kann nicht anders, als bei meiner Lieblingsmusik mitzusummen oder mitzusingen.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ16;4;Bei einem Konzert fühle ich mich den MusikerInnen und dem Publikum verbunden.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ17;3;Ich gebe relativ viel Geld für Musik und verwandte Dinge aus.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ18;4;Ich bekomme manchmal Gänsehaut, wenn ich eine Melodie höre, die mir gefällt.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ19;4;Musik tröstet mich.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;BMRQ20;4;Wenn ich ein Stück höre, das ich sehr gerne mag, muss ich im Takt klopfen oder mich bewegen.
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;FCQ01;2;FCQ01
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;FCQ02;1;FCQ02
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;FCQ03;1;FCQ03
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;FCQ04;1;FCQ04
P12-SegmentExp2.log;P12;NA;NA;NA;NA;SESSION_END;NA;FCQ05;1;FCQ05
P13-SegmentExp2.log;P13;2;part2_01.avi;3757;37,57;BOUNDARY_QUESTIONNAIRE;1;BNDQ1;2;• Wie wichtig finden Sie diesen Abschnitt?
P13-SegmentExp2.log;P13;2;part2_01.avi;3757;37,57;BOUNDARY_QUESTIONNAIRE;1;BNDQ2;5;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P13-SegmentExp2.log;P13;2;part2_01.avi;3757;37,57;BOUNDARY_QUESTIONNAIRE;1;BNDQ3;4;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P13-SegmentExp2.log;P13;2;part2_01.avi;12749;127,49;BOUNDARY_QUESTIONNAIRE;2;BNDQ1;4;• Wie wichtig finden Sie diesen Abschnitt?
P13-SegmentExp2.log;P13;2;part2_01.avi;12749;127,49;BOUNDARY_QUESTIONNAIRE;2;BNDQ2;3;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P13-SegmentExp2.log;P13;2;part2_01.avi;12749;127,49;BOUNDARY_QUESTIONNAIRE;2;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P13-SegmentExp2.log;P13;2;part2_01.avi;24697;246,97;BOUNDARY_QUESTIONNAIRE;3;BNDQ1;5;• Wie wichtig finden Sie diesen Abschnitt?
P13-SegmentExp2.log;P13;2;part2_01.avi;24697;246,97;BOUNDARY_QUESTIONNAIRE;3;BNDQ2;4;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P13-SegmentExp2.log;P13;2;part2_01.avi;24697;246,97;BOUNDARY_QUESTIONNAIRE;3;BNDQ3;5;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P13-SegmentExp2.log;P13;2;part2_01.avi;32433;324,33;BOUNDARY_QUESTIONNAIRE;4;BNDQ1;5;• Wie wichtig finden Sie diesen Abschnitt?
P13-SegmentExp2.log;P13;2;part2_01.avi;32433;324,33;BOUNDARY_QUESTIONNAIRE;4;BNDQ2;6;• Wie stark ist Ihr Gefühl, dass hier etwas endet?
P13-SegmentExp2.log;P13;2;part2_01.avi;32433;324,33;BOUNDARY_QUESTIONNAIRE;4;BNDQ3;2;• Wie stark ist Ihr Gefühl, dass hier etwas neues kommt?
P13-SegmentExp2.log;P13;2;part2_01.avi;NA;NA;VIDEO_END;NA;RBQ1;3;• Das Stück hat mir gefallen.
P13-SegmentExp2.log;P13;2;part2_01.avi;NA;NA;VIDEO_END;NA;RBQ2;5;• Die Aufgabe war schwierig.
