p_id,piece,marker,count,difficulty,liking,GMS.general,gender,age,language,d,m
OP84,2,27.073,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,32.379,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,37.721,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,67.57,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,80.913,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,86.604,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,93.442,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,110.776,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,119.816,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,131.479,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,150.906,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,186.26,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,198.196,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,222.668,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,246.916,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,275.163,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,285.632,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,292.154,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,313.933,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,334.154,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,353.355,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,387.96,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP84,2,424.46,23,4,6,5.61111111111111,male,49.9166666666667,de,18.0630454545455,424.46
OP71,2,2.926,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,27.012,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,40.916,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,69.461,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,92.948,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,152.907,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,206.829,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,239.421,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,271.754,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,388.549,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP71,2,422.683,11,4,3,6.05555555555556,female,30.5833333333333,de,41.9757,422.683
OP66,2,7.685,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,22.7,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,24.775,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,30.94,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,37.848,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,39.565,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,46.303,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,86.526,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,110.271,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,117.92,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,131.255,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,158.181,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,183.547,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,195.342,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,207.499,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,254.104,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,267.742,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,285.488,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,313.102,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,316.041,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,319.294,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,338.226,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,351.927,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,359.905,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,389.112,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,393.467,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP66,2,423.145,27,4,4,4.5,male,34,en,15.9792307692308,423.145
OP86,2,40.07,4,4,5,3.33333333333333,male,31.6666666666667,de,91.6973333333333,315.162
OP86,2,93.799,4,4,5,3.33333333333333,male,31.6666666666667,de,91.6973333333333,315.162
OP86,2,201.822,4,4,5,3.33333333333333,male,31.6666666666667,de,91.6973333333333,315.162
OP86,2,315.162,4,4,5,3.33333333333333,male,31.6666666666667,de,91.6973333333333,315.162
OP93,2,27.203,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,39.561,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,70.673,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,87.272,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,93.457,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,126.407,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,131.959,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,158.416,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,187.119,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,198.55,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,224.477,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,236.413,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,257.18,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,267.172,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,327.772,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,333.123,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,370.755,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,396.002,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,408.21,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP93,2,440.833,20,5,5,5.66666666666667,female,22.1666666666667,de,21.77,440.833
OP15,2,35.087,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,39.621,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,69.376,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,86.553,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,128.311,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,158.753,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,200.198,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,235.446,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,248.284,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,268.959,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,293.588,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,315.244,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,352.384,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP15,2,390.071,14,5,4,4.38888888888889,female,20.9166666666667,de,27.3064615384615,390.071
OP38,2,37.881,7,4,5,5.05555555555556,female,71.25,de,52.5683333333333,353.291
OP38,2,86.832,7,4,5,5.05555555555556,female,71.25,de,52.5683333333333,353.291
OP38,2,125.467,7,4,5,5.05555555555556,female,71.25,de,52.5683333333333,353.291
OP38,2,208.692,7,4,5,5.05555555555556,female,71.25,de,52.5683333333333,353.291
OP38,2,237.897,7,4,5,5.05555555555556,female,71.25,de,52.5683333333333,353.291
OP38,2,316.721,7,4,5,5.05555555555556,female,71.25,de,52.5683333333333,353.291
OP38,2,353.291,7,4,5,5.05555555555556,female,71.25,de,52.5683333333333,353.291
OP60,2,23.012,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,26.668,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,31.772,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,37.267,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,47.384,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,64.608,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,67.808,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,73.428,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,86.35,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,96.598,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,96.778,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,110.186,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,119.655,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,125.68,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,130.857,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,139.761,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,150.789,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,186.546,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,204.495,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,231.964,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,248.471,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,268.137,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,290.204,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,315.827,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,345.497,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,385.008,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,390.047,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP60,2,425.617,28,6,5,4.05555555555556,female,27.6666666666667,de,14.9112962962963,425.617
OP49,2,67.411,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,86.678,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,93.923,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,204.588,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,231.724,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,267.009,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,287.949,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,314.382,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,353.159,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP49,2,389.114,10,5,5,4.11111111111111,female,54.0833333333333,de,35.7447777777778,389.114
OP90,2,29.465,7,4,5,4.05555555555556,male,55.1666666666667,en,60.1555,390.398
OP90,2,69.551,7,4,5,4.05555555555556,male,55.1666666666667,en,60.1555,390.398
OP90,2,90.822,7,4,5,4.05555555555556,male,55.1666666666667,en,60.1555,390.398
OP90,2,210.878,7,4,5,4.05555555555556,male,55.1666666666667,en,60.1555,390.398
OP90,2,256.741,7,4,5,4.05555555555556,male,55.1666666666667,en,60.1555,390.398
OP90,2,293.094,7,4,5,4.05555555555556,male,55.1666666666667,en,60.1555,390.398
OP90,2,390.398,7,4,5,4.05555555555556,male,55.1666666666667,en,60.1555,390.398
OP33,2,27.245,8,5,5,3.94444444444444,male,35.4166666666667,de,1.11071428571429,163.119
OP33,2,11.803,8,5,5,3.94444444444444,male,35.4166666666667,de,1.11071428571429,163.119
OP33,2,163.119,8,5,5,3.94444444444444,male,35.4166666666667,de,1.11071428571429,163.119
OP33,2,67.528,8,5,5,3.94444444444444,male,35.4166666666667,de,1.11071428571429,163.119
OP33,2,22.145,8,5,5,3.94444444444444,male,35.4166666666667,de,1.11071428571429,163.119
OP33,2,21.874,8,5,5,3.94444444444444,male,35.4166666666667,de,1.11071428571429,163.119
OP33,2,40.705,8,5,5,3.94444444444444,male,35.4166666666667,de,1.11071428571429,163.119
OP33,2,35.02,8,5,5,3.94444444444444,male,35.4166666666667,de,1.11071428571429,163.119
OP65,2,2.606,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,5.909,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,14.527,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,21.683,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,26.234,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,31.937,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,38.574,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,55.003,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,68.267,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,86.35,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,93.614,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,107.738,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,118.176,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,125.507,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,130.856,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,150.284,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,175.062,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,185.977,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,201.997,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,230.347,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,248.004,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,273.611,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,282.882,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,292.125,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,307.078,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,315.686,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,350.898,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,383.58,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,407.328,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP65,2,415.09,30,4,4,4.38888888888889,female,27,en,14.2235862068966,415.09
OP94,2,26.675,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,10.436,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,9.802,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,38.798,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,35.103,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,18.756,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,56.153,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,9.733,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,25.388,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,20.684,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,14.52,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,11.312,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,13.277,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,15.284,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,6.875,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,18.778,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,19.734,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,12.173,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,18.278,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP94,2,4.641,20,5,5,6.05555555555556,female,35,de,-1.15968421052632,56.153
OP54,2,24.114,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,27.193,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,38.49,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,63.676,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,86.493,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,116.091,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,126.344,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,151.34,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,204.42,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,264.711,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,268.045,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,282.865,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,297.364,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,314.801,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,334.117,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,345.195,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,354.556,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP54,2,387.844,18,5,5,3.11111111111111,female,48.4166666666667,de,21.3958823529412,387.844
OP40,2,20.304,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,5.913,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,4.712,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,5.612,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,2.373,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,7.382,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,17.043,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,2.643,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,7.263,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,18.138,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,17.3,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,7.309,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,7.096,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,12.663,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,19.635,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,15.783,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,11.821,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,10.352,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,10.652,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,14.704,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,13.006,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,26.042,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,5.341,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,17.071,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,26.131,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,4.966,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,17.94,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,9.886,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,9.317,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,6.767,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,27.542,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP40,2,34.261,32,5,4,3.94444444444444,male,20,en,0.450225806451613,34.261
OP16,2,39.346,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,69.401,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,87.04,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,130.862,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,159.443,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,199.454,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,268.55,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,311.537,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,352.851,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,388.888,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP16,2,422.391,11,3,4,5.05555555555556,male,27,en,38.3045,422.391
OP50,2,26.562,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,11.897,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,29.133,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,18.668,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,8.036,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,36.527,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,27.725,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,46.393,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,30.459,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,17.288,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,14.801,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,23.336,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,22.661,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,1.78,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP50,2,71.998,15,5,4,6.33333333333333,female,27.8333333333333,de,3.24542857142857,71.998
OP28,2,27.865,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,40.95,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,86.844,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,94.371,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,120.764,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,120.766,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,126.591,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,131.909,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,174.885,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,186.911,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,196.379,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,204.576,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,222.643,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,235.921,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,257.293,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,267.882,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,292.64,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,315.151,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,344.194,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,353.443,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,367.949,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,383.65,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,388.007,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,413.76,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP28,2,422.641,25,4,5,4.72222222222222,male,27.5833333333333,en,16.449,422.641
OP83,2,26.223,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,37.383,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,67.376,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,85.736,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,117.495,17,3,4,6,male,47.25,de,24.723,421.791
