p_id,time_ended,stimulus,marker,count,difficulty,liking,GMS.general,gender,age,pilot,complete,time_started,num_restarts,language,GMS.active_engagement,GMS.musical_training,GMS.emotions,GMS.perceptual_abilities,GMS.singing_abilities,GMS.instrument,GMS.start_age,GMS.absolute_pitch,d,m
c68167f9f8c650d6feac101c52ebb04bb62dc0ef2cc7aa94e0f00616ec00381a,2021-05-23 13:31:54,part2_02.wav,239.421,11,4,3,6.05555555555556,female,30.5833333333333,FALSE,TRUE,2021-05-23 13:22:01,0,de,NA,NA,NA,NA,NA,NA,NA,NA,41.9757,422.683
c68167f9f8c650d6feac101c52ebb04bb62dc0ef2cc7aa94e0f00616ec00381a,2021-05-23 13:31:54,part2_02.wav,271.754,11,4,3,6.05555555555556,female,30.5833333333333,FALSE,TRUE,2021-05-23 13:22:01,0,de,NA,NA,NA,NA,NA,NA,NA,NA,41.9757,422.683
c68167f9f8c650d6feac101c52ebb04bb62dc0ef2cc7aa94e0f00616ec00381a,2021-05-23 13:31:54,part2_02.wav,388.549,11,4,3,6.05555555555556,female,30.5833333333333,FALSE,TRUE,2021-05-23 13:22:01,0,de,NA,NA,NA,NA,NA,NA,NA,NA,41.9757,422.683
c68167f9f8c650d6feac101c52ebb04bb62dc0ef2cc7aa94e0f00616ec00381a,2021-05-23 13:31:54,part2_02.wav,422.683,11,4,3,6.05555555555556,female,30.5833333333333,FALSE,TRUE,2021-05-23 13:22:01,0,de,NA,NA,NA,NA,NA,NA,NA,NA,41.9757,422.683
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,7.685,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,22.7,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,24.775,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,30.94,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,37.848,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,39.565,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,46.303,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,86.526,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,110.271,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,117.92,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,131.255,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,158.181,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,183.547,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,195.342,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,207.499,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,254.104,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,267.742,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,285.488,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,313.102,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,316.041,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,319.294,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,338.226,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,351.927,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,359.905,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,389.112,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,393.467,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
b808e9141fa0030cddca18c8ad02b7fa187980a9ec1f418b6916f25bd176647d,2021-05-23 21:47:46,part2_02.wav,423.145,27,4,4,4.5,male,34,FALSE,TRUE,2021-05-23 21:36:15,0,en,NA,NA,NA,NA,NA,NA,NA,NA,15.9792307692308,423.145
e71e5adce339f77485479ee81388c3bee11e67920873df5c886fff2fc6a4ba4a,2021-05-24 11:27:36,part2_02.wav,40.07,4,4,5,3.33333333333333,male,31.6666666666667,FALSE,TRUE,2021-05-24 11:16:23,0,de,NA,NA,NA,NA,NA,NA,NA,NA,91.6973333333333,315.162
e71e5adce339f77485479ee81388c3bee11e67920873df5c886fff2fc6a4ba4a,2021-05-24 11:27:36,part2_02.wav,93.799,4,4,5,3.33333333333333,male,31.6666666666667,FALSE,TRUE,2021-05-24 11:16:23,0,de,NA,NA,NA,NA,NA,NA,NA,NA,91.6973333333333,315.162
e71e5adce339f77485479ee81388c3bee11e67920873df5c886fff2fc6a4ba4a,2021-05-24 11:27:36,part2_02.wav,201.822,4,4,5,3.33333333333333,male,31.6666666666667,FALSE,TRUE,2021-05-24 11:16:23,0,de,NA,NA,NA,NA,NA,NA,NA,NA,91.6973333333333,315.162
e71e5adce339f77485479ee81388c3bee11e67920873df5c886fff2fc6a4ba4a,2021-05-24 11:27:36,part2_02.wav,315.162,4,4,5,3.33333333333333,male,31.6666666666667,FALSE,TRUE,2021-05-24 11:16:23,0,de,NA,NA,NA,NA,NA,NA,NA,NA,91.6973333333333,315.162
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,27.203,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,39.561,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,70.673,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,87.272,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,93.457,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,126.407,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,131.959,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,158.416,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,187.119,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,198.55,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,224.477,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,236.413,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,257.18,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,267.172,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,327.772,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,333.123,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,370.755,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,396.002,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,408.21,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
fe00f6a04f610eeda758e49a01647f8c5e5da42b0db93658491934a0d329d33a,2021-05-24 12:18:26,part2_02.wav,440.833,20,5,5,5.66666666666667,female,22.1666666666667,FALSE,TRUE,2021-05-24 12:08:17,0,de,NA,NA,NA,NA,NA,NA,NA,NA,21.77,440.833
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,35.087,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,39.621,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,69.376,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,86.553,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,128.311,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,158.753,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,200.198,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,235.446,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,248.284,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,268.959,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,293.588,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,315.244,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,352.384,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
20d6963bf49db7154c28ac110e866ab44e4f643e452649b3a3890c5152ec0223,2021-05-24 13:02:36,part2_02.wav,390.071,14,5,4,4.38888888888889,female,20.9166666666667,FALSE,TRUE,2021-05-24 12:52:37,0,de,NA,NA,NA,NA,NA,NA,NA,NA,27.3064615384615,390.071
5ea3a566c2ef122cc7f5dd075d01c4cd90237102de6e613060439de4fce87585,2021-05-24 18:17:23,part2_02.wav,37.881,7,4,5,5.05555555555556,female,71.25,FALSE,TRUE,2021-05-24 18:04:31,0,de,NA,NA,NA,NA,NA,NA,NA,NA,52.5683333333333,353.291
5ea3a566c2ef122cc7f5dd075d01c4cd90237102de6e613060439de4fce87585,2021-05-24 18:17:23,part2_02.wav,86.832,7,4,5,5.05555555555556,female,71.25,FALSE,TRUE,2021-05-24 18:04:31,0,de,NA,NA,NA,NA,NA,NA,NA,NA,52.5683333333333,353.291
5ea3a566c2ef122cc7f5dd075d01c4cd90237102de6e613060439de4fce87585,2021-05-24 18:17:23,part2_02.wav,125.467,7,4,5,5.05555555555556,female,71.25,FALSE,TRUE,2021-05-24 18:04:31,0,de,NA,NA,NA,NA,NA,NA,NA,NA,52.5683333333333,353.291
5ea3a566c2ef122cc7f5dd075d01c4cd90237102de6e613060439de4fce87585,2021-05-24 18:17:23,part2_02.wav,208.692,7,4,5,5.05555555555556,female,71.25,FALSE,TRUE,2021-05-24 18:04:31,0,de,NA,NA,NA,NA,NA,NA,NA,NA,52.5683333333333,353.291
5ea3a566c2ef122cc7f5dd075d01c4cd90237102de6e613060439de4fce87585,2021-05-24 18:17:23,part2_02.wav,237.897,7,4,5,5.05555555555556,female,71.25,FALSE,TRUE,2021-05-24 18:04:31,0,de,NA,NA,NA,NA,NA,NA,NA,NA,52.5683333333333,353.291
5ea3a566c2ef122cc7f5dd075d01c4cd90237102de6e613060439de4fce87585,2021-05-24 18:17:23,part2_02.wav,316.721,7,4,5,5.05555555555556,female,71.25,FALSE,TRUE,2021-05-24 18:04:31,0,de,NA,NA,NA,NA,NA,NA,NA,NA,52.5683333333333,353.291
5ea3a566c2ef122cc7f5dd075d01c4cd90237102de6e613060439de4fce87585,2021-05-24 18:17:23,part2_02.wav,353.291,7,4,5,5.05555555555556,female,71.25,FALSE,TRUE,2021-05-24 18:04:31,0,de,NA,NA,NA,NA,NA,NA,NA,NA,52.5683333333333,353.291
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,23.012,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,26.668,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,31.772,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,37.267,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,47.384,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,64.608,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,67.808,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,73.428,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,86.35,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,96.598,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,96.778,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,110.186,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,119.655,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,125.68,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,130.857,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,139.761,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
940ae07a4b67be64085226d069876302b618cfbb0f54be0c6ad8a020f4608726,2021-05-24 20:02:37,part2_02.wav,150.789,28,6,5,4.05555555555556,female,27.6666666666667,FALSE,TRUE,2021-05-24 19:51:34,0,de,NA,NA,NA,NA,NA,NA,NA,NA,14.9112962962963,425.617
